i_event,id_x,id_y,id_z,v_x,v_y,v_z
678,374.1818181818182,194.8181818181818,0,-41.70454545454545,-24.545454545454547,1
679,373.0,194.0,0,-42.0,-24.75,1
686,457.0,279.0,0,-21.0,-3.5,1
687,457.0,279.0,0,-21.0,-3.5,1
692,492.125,345.125,1,-1.6750000000000114,1.625,1
693,322.6666666666667,369.2,1,-49.770833333333314,10.949999999999989,1
694,128.8,396.6,1,-41.19999999999999,13.600000000000023,1
719,317.2857142857143,305.0,1,-26.839285714285722,7.875,1
720,317.3333333333333,305.0,1,-26.416666666666686,8.25,1
726,474.5,472.5,0,-16.625,44.875,1
727,474.5,472.5,0,-16.625,44.875,1
732,531.8888888888889,336.3333333333333,2,1.3888888888889142,1.3333333333333144,1
735,644.3846153846154,414.38461538461536,0,25.84615384615384,30.34615384615384,1
736,644.4285714285714,414.2857142857143,0,25.85714285714286,30.32142857142857,1
740,574.5,309.5,0,8.375,4.125,1
743,532.75,279.6666666666667,0,-2.0625,-3.3333333333333286,1
751,514.6153846153846,274.38461538461536,1,1.2517482517482676,-1.1608391608392026,1
752,514.5833333333334,274.4166666666667,1,1.183333333333394,-1.0833333333333144,1
755,85.5,376.5,0,-113.875,20.875,1
789,300.5,436.0,2,-31.75,9.333333333333314,1
790,299.75,435.25,2,-32.25,8.625,1
792,493.8,343.5,0,-11.799999999999997,12.625,1
793,372.4375,358.25,0,-42.140625,16.3125,1
794,170.0,383.0,0,-92.75,22.5,1
819,344.125,297.125,0,-139.075,284.525,1
820,343.75,296.75,0,-49.3125,0.9375,1
832,530.5,335.0,1,131.56666666666666,47.0,1
851,513.3636363636364,275.54545454545456,0,-6.9090909090909065,-4.36363636363636,1
852,513.4,275.5,0,-6.900000000000006,-4.375,1
882,1000.0,385.7142857142857,0,114.75,23.17857142857143,1
883,1000.25,385.6666666666667,0,114.8125,23.16666666666667,1
889,332.25,426.6666666666667,1,-30.75,11.666666666666686,1
890,332.0,426.625,1,-31.0,11.625,1
918,483.2,12.6,2,30.19999999999999,-3.9000000000000004,1
919,483.2,12.6,2,30.19999999999999,-3.9000000000000004,1
932,398.93333333333334,288.0,0,-35.516666666666666,-1.25,1
989,363.0,415.0,0,-44.5,30.5,1
990,363.0,415.0,0,-44.5,30.5,1
1001,620.1111111111111,15.666666666666666,2,36.111111111111086,-27.04761904761905,1
1002,620.3846153846154,15.615384615384615,2,36.27350427350427,-27.05128205128205,1
1018,453.0,16.5,1,26.80000000000001,-2.1000000000000014,1
1019,453.0,16.5,1,26.80000000000001,-2.1000000000000014,1
1074,524.125,345.125,2,-12.174999999999955,21.524999999999977,1
1075,524.125,345.125,2,-12.174999999999955,21.524999999999977,1
1101,584.0,42.714285714285715,1,31.5,-26.285714285714285,1
1102,584.1111111111111,42.666666666666664,1,31.611111111111086,-26.833333333333336,1
1118,426.2,18.6,0,-28.700000000000003,-68.6,1
1119,426.2,18.6,0,-28.700000000000003,-68.6,1
1133,605.0,248.8,2,4.7999999999999545,-2.6999999999999886,1
1134,604.9090909090909,248.63636363636363,2,4.659090909090878,-2.696969696969717,1
1146,533.3,312.7,2,1.0,-1.0,1
1156,579.0,287.7142857142857,2,1.3333333333333712,1.8253968253968083,1
1157,579.0,287.7142857142857,2,1.3333333333333712,1.9642857142857224,1
1163,80.0,117.0,2,-115.25,-44.0,1
1164,80.0,117.0,2,-115.25,-44.0,1
1169,338.5,487.5,2,-26.0,27.0,1
1174,536.3,323.6,2,-0.9222222222222172,-0.01111111111106311,1
1175,536.3,323.6,2,-0.9222222222222172,-0.01111111111106311,1
1176,395.2857142857143,487.0,1,-33.71428571428572,36.5,1
1177,395.2857142857143,487.0,1,-33.71428571428572,36.5,1
1201,552.5,69.0,0,2.875,-56.0,1
1202,552.5,69.5,0,2.875,-55.875,1
1220,619.2,304.5,2,5.914285714285711,-0.5,1
1221,619.1428571428571,304.42857142857144,2,5.809523809523739,-0.5714285714285552,1
1233,600.2,251.5,1,3.2000000000000455,-2.7857142857142776,1
1234,600.25,251.33333333333334,1,3.25,-2.952380952380935,1
1246,532.3,313.7,1,1.1749999999999545,-0.42500000000001137,1
1252,71.38461538461539,245.6153846153846,2,-57.61538461538461,-4.884615384615387,1
1253,71.4,245.6,2,-57.599999999999994,-4.900000000000006,1
1256,577.6666666666666,285.8888888888889,1,0.9523809523809632,1.8888888888889142,1
1257,577.6666666666666,285.75,1,0.7916666666666288,1.625,1
1269,364.5,460.5,1,-19.833333333333314,29.166666666666686,1
1270,364.5,460.5,1,-44.125,41.875,1
1274,537.2222222222222,323.6111111111111,1,-17.27777777777783,17.111111111111086,1
1275,537.2222222222222,323.6111111111111,1,-17.27777777777783,17.111111111111086,1
1276,429.0,450.5,0,-28.0,39.375,1
1277,429.0,450.5,0,-28.0,39.375,1
1299,2.0,460.8,0,-547.0,19.08571428571429,1
1300,2.0,460.77777777777777,0,-547.0,19.06349206349205,1
1320,613.2857142857143,305.0,1,5.901098901098976,-1.6153846153846416,1
1321,613.3333333333334,305.0,1,6.0,-1.6666666666666856,1
1333,597.0,254.28571428571428,0,14.0,-9.67857142857143,1
1334,597.0,254.28571428571428,0,14.0,-9.67857142857143,1
1346,531.125,314.125,0,-2.46875,5.28125,1
1352,129.0,250.5,1,-58.5,-0.2142857142857224,1
1353,129.0,250.5,1,-58.5,-0.30000000000001137,1
1356,576.7142857142857,284.0,0,8.928571428571416,-2.25,1
1357,576.875,284.125,0,8.96875,-2.21875,1
1363,502.8,505.5,0,-9.549999999999997,53.125,1
1364,502.8,505.5,0,-9.549999999999997,53.125,1
1369,384.3333333333333,431.3333333333333,0,-39.16666666666667,34.58333333333333,1
1374,554.5,306.5,0,3.375,3.375,1
1375,554.5,306.5,0,3.375,3.375,1
1399,549.0,441.7142857142857,0,92.0,45.71428571428572,1
1400,549.0,441.7142857142857,0,-21.875,128.83928571428572,1
1420,607.3846153846154,306.61538461538464,0,16.59615384615384,3.4038461538461604,1
1421,607.3333333333334,306.6666666666667,0,16.583333333333343,3.4166666666666714,1
1452,187.5,250.71428571428572,0,-88.375,-10.57142857142857,1
1453,187.5,250.8,0,-88.375,-10.549999999999997,1
1482,747.3846153846154,503.61538461538464,0,51.59615384615384,52.65384615384616,1
1485,777.75,448.0,2,52.25,25.0,1
1498,457.0,396.0,2,-4.875,8.125,1
1499,457.0,396.0,2,-5.0,8.0,1
1500,570.875,312.875,2,5.875,5.375,1
1501,570.8571428571429,312.85714285714283,2,5.85714285714289,5.357142857142833,1
1585,725.5,423.0,1,52.625,20.875,1
1598,461.875,387.875,1,-4.839285714285722,9.875,1
1599,462.0,388.0,1,-4.875,9.875,1
1600,565.0,307.5,1,5.384615384615358,5.884615384615358,1
1601,565.0,307.5,1,5.416666666666629,5.916666666666686,1
1606,528.125,308.875,2,3.0,0.0,1
1636,779.6666666666666,476.3333333333333,2,54.16666666666663,52.833333333333314,1
1637,779.5,476.0,2,54.0,52.5,1
1685,672.875,402.125,0,32.96875,27.28125,1
1698,466.7142857142857,378.0,0,-18.57142857142857,21.25,1
1699,466.875,378.125,0,-18.53125,21.28125,1
1700,559.6153846153846,301.61538461538464,0,4.65384615384616,2.1538461538461604,1
1701,559.5833333333334,301.5833333333333,0,4.645833333333343,2.1458333333333286,1
1706,525.125,308.875,1,2.4107142857143344,0.375,1
1736,725.5,423.5,1,56.214285714285666,48.5,1
1737,725.5,423.5,1,56.31818181818187,48.68181818181819,1
1765,824.5769230769231,258.5,2,254.24358974358972,-29.611111111111086,1
1766,825.46875,258.625,2,301.89732142857144,-2.803571428571445,1
1794,428.94117647058823,150.8235294117647,2,-17.67420814479641,-19.56108597285069,1
1795,428.94117647058823,150.8235294117647,2,-17.67420814479641,-19.56108597285069,1
1806,522.7142857142857,308.5,0,-4.571428571428584,3.875,1
1836,669.2857142857143,375.0,0,32.071428571428584,20.5,1
1837,669.1818181818181,374.8181818181818,0,32.04545454545453,20.454545454545453,1
1865,570.3333333333334,288.1111111111111,1,12.333333333333371,-0.6888888888889255,1
1866,523.5714285714286,261.42857142857144,2,10.423280423280403,5.169312169312207,1
1867,471.75,231.66666666666666,2,-15.014705882352928,-5.450980392156879,1
1871,95.0,109.28571428571429,2,-33.0,28.785714285714292,1
1872,95.0,109.2,2,-33.0,28.700000000000003,1
1882,890.0,485.8,1,50.875,27.67500000000001,1
1883,890.0909090909091,485.6363636363636,1,51.09090909090912,27.436363636363637,1
1894,446.61538461538464,170.3846153846154,1,-19.748251748251732,-18.160839160839146,1
1895,446.61538461538464,170.3846153846154,1,-19.748251748251732,-18.160839160839146,1
1909,562.2,250.5,2,2.7000000000000455,0.5,1
1910,562.1538461538462,250.53846153846155,2,2.653846153846189,0.03846153846154721,1
1947,592.5,294.5,2,4.0,0.0,1
1948,592.3636363636364,294.45454545454544,2,3.863636363636374,-0.04545454545456096,1
1959,639.4,236.8,2,21.899999999999977,-2.6999999999999886,1
1965,558.0,288.8,0,4.25,-1.0499999999999972,1
1966,513.1481481481482,256.25925925925924,1,11.848148148148141,12.55925925925925,1
1967,486.7647058823529,237.11764705882354,1,-14.735294117647072,-6.382352941176464,1
1971,128.0,80.5,1,-35.5,32.5,1
1972,128.0,80.5,1,-35.5,32.5,1
1973,552.0,281.0,2,0.8888888888889142,2.6666666666666856,1
1982,839.125,458.125,0,74.53125,41.28125,1
1983,839.0,458.2,0,74.5,41.3,1
1991,545.5,319.5,2,5.2999999999999545,2.0,1
1992,545.5,319.5,2,5.2999999999999545,2.0,1
1994,466.3636363636364,188.54545454545453,0,-18.659090909090907,-26.113636363636367,1
1995,466.3636363636364,188.54545454545453,0,-18.659090909090907,-26.113636363636367,1
1996,529.125,357.125,2,5.236111111111086,4.791666666666686,1
1997,529.125,357.125,2,5.236111111111086,4.791666666666686,1
2009,559.5,250.0,1,2.0,-2.0,1
2010,559.5,250.5,1,2.0,-1.5,1
2021,542.3571428571429,406.7857142857143,2,8.757142857142867,13.3857142857143,1
2022,542.4,406.6,2,8.763636363636351,13.236363636363649,1
2047,588.5,294.5,1,2.8333333333333712,-0.8333333333333144,1
2048,588.5,294.5,1,2.5,-0.6999999999999886,1
2059,617.5,239.5,1,21.0,-4.5,1
2066,501.3,243.7,0,-9.924999999999997,-12.325000000000003,1
2067,501.5,243.5,0,-9.875,-12.375,1
2071,163.5,48.0,0,-94.375,-61.25,1
2072,163.5,48.0,0,-94.375,-61.25,1
2073,551.1111111111111,278.3333333333333,1,-0.38888888888891415,2.8333333333333144,1
2074,504.5,338.5,2,2.375,-1.375,1
2075,505.0,340.0,2,3.0,0.16666666666668561,1
2085,543.0,283.7142857142857,2,3.2999999999999545,1.414285714285711,1
2086,543.0,283.6666666666667,2,3.2857142857143344,1.380952380952408,1
2091,540.2,317.5,1,4.3250000000000455,2.375,1
2092,540.2,317.5,1,4.3250000000000455,2.375,1
2096,523.8888888888889,352.3333333333333,1,5.888888888888914,4.133333333333326,1
2097,523.8888888888889,352.3333333333333,1,5.888888888888914,4.111111111111086,1
2106,495.8,359.5,2,1.6750000000000114,2.375,1
2109,557.5,252.0,0,4.125,-10.25,1
2110,557.5,252.0,0,4.125,-10.25,1
2121,533.6,393.4,1,10.100000000000023,14.1142857142857,1
2122,533.6363636363636,393.3636363636364,1,10.136363636363626,14.163636363636385,1
2141,102.0,211.0,1,-109.75,-20.5,1
2143,540.0,263.0,2,23.526315789473642,-43.84210526315792,1
2147,585.6666666666666,295.3333333333333,0,11.166666666666657,0.5833333333333286,1
2148,586.0,295.2,0,11.25,0.5499999999999972,1
2159,596.5,244.0,0,13.875,-12.25,1
2173,551.5,275.5,0,2.625,-4.375,1
2174,502.125,339.875,1,1.125,-1.125,1
2175,502.0,339.8333333333333,1,-9.75,11.708333333333329,1
2185,539.7,282.3,1,2.9500000000000455,2.0500000000000114,1
2186,539.7142857142857,282.2857142857143,1,2.8809523809522943,2.119047619047592,1
2188,617.5,120.5,2,15.611111111111086,-17.833333333333343,1
2189,617.5555555555555,120.55555555555556,2,15.680555555555543,-17.819444444444443,1
2191,535.875,315.125,0,-1.28125,5.53125,1
2192,535.875,315.125,0,-1.28125,5.53125,1
2196,518.0,348.2,0,-5.75,13.799999999999997,1
2197,518.0,348.22222222222223,0,-5.75,13.805555555555557,1
2206,494.125,357.125,1,2.125,3.125,1
2207,494.3333333333333,357.0,1,-11.666666666666671,16.0,1
2221,523.5,379.2857142857143,0,39.10000000000002,71.78571428571428,1
2222,523.5,379.2,0,-4.375,21.549999999999997,1
2242,426.0,472.75,2,-8.5,37.75,1
2243,516.4736842105264,306.8421052631579,2,29.473684210526358,-41.65789473684208,1
2262,955.2857142857143,429.5,0,103.57142857142858,34.125,1
2274,501.0,341.0,0,-10.0,12.0,1
2285,536.75,280.25,0,-1.0625,-3.1875,1
2286,536.8333333333334,280.1666666666667,0,-1.0416666666666572,-3.2083333333333286,1
2288,601.8888888888889,138.33333333333334,1,14.08888888888896,-19.166666666666657,1
2289,601.875,138.375,1,14.01785714285711,-18.910714285714278,1
2306,492.0,354.0,0,-12.25,15.25,1
2313,575.0,323.0,2,4.7999999999999545,0.5,1
2314,575.0,323.0,2,4.7999999999999545,0.5,1
2320,484.3636363636364,307.45454545454544,2,-1.4696969696969404,1.6212121212121247,1
2321,484.4,307.5,2,-1.400000000000034,1.6999999999999886,1
2342,434.5,435.0,1,-7.833333333333314,39.333333333333314,1
2343,487.0,348.5,1,44.666666666666686,-47.166666666666686,1
2353,936.9230769230769,145.84615384615384,2,52.307692307692264,-20.769230769230774,1
2361,542.125,212.875,2,1.3250000000000455,-2.625,1
2388,587.8,157.5,0,11.699999999999989,-33.875,1
2389,587.8571428571429,157.28571428571428,0,-183.1428571428571,-177.71428571428572,1
2413,570.2,322.5,1,4.2000000000000455,0.2142857142857224,1
2414,570.2,322.5,1,4.2000000000000455,0.0,1
2420,485.8333333333333,305.8333333333333,1,-2.6666666666666856,2.3333333333333144,1
2421,485.8,305.8,1,-2.6999999999999886,2.3000000000000114,1
2442,442.3333333333333,395.6666666666667,0,-24.66666666666667,25.66666666666667,1
2443,442.3333333333333,395.6666666666667,0,-24.66666666666667,25.66666666666667,1
2453,884.6153846153846,166.6153846153846,1,50.61538461538464,-23.584615384615375,1
2454,885.5,167.25,1,86.125,-31.4375,1
2461,540.8,215.5,1,0.08571428571428896,-2.5,1
2489,771.0,335.0,2,2.0,13.5,1
2490,771.5,334.5,2,2.5,12.785714285714278,1
2513,566.0,322.2857142857143,0,6.25,7.321428571428569,1
2514,566.0,322.5,0,6.25,7.375,1
2520,488.5,303.5,0,-13.125,2.625,1
2521,488.5,303.5,0,-13.125,2.625,1
2552,473.0,315.2,2,-0.2857142857142776,-1.8000000000000114,1
2553,834.0,190.2,0,73.25,-25.700000000000003,1
2561,540.7142857142857,218.0,0,-0.07142857142858361,-18.75,1
2589,769.0,321.5,1,2.0,10.0,1
2590,769.0,321.7142857142857,1,1.5,10.214285714285722,1
2607,555.0,337.5,2,-1.3999999999999773,0.30000000000001137,1
2608,555.1111111111111,337.3333333333333,2,-1.2222222222222854,0.22222222222222854,1
2625,536.5,286.0,2,-1.625,2.875,1
2652,473.2857142857143,317.0,1,-0.2142857142857224,-0.5,1
2655,605.5,16.5,1,17.5,-36.0,1
2656,605.5,16.0,1,16.125,-69.25,1
2668,429.8181818181818,471.8181818181818,2,-11.78181818181821,11.21818181818179,1
2669,430.0,471.875,2,-11.5,11.074999999999989,1
2689,767.0,311.5,0,56.5,4.625,1
2690,767.5,311.5,0,56.625,4.625,1
2707,556.4,337.2,1,-1.6000000000000227,-0.08571428571428896,1
2708,556.3333333333334,337.1111111111111,1,-1.51282051282044,-0.35042735042736695,1
2725,538.125,283.125,1,-1.875,2.196428571428555,1
2728,348.0,341.0,2,-28.666666666666686,4.111111111111086,1
2752,473.5,317.5,0,-16.875,6.125,1
2755,588.0,52.5,0,11.75,-60.125,1
2768,441.6,460.6,1,-12.399999999999977,12.600000000000023,1
2769,441.5,460.8,1,-12.5,12.800000000000011,1
2807,558.0,337.2857142857143,0,4.25,11.07142857142857,1
2808,557.8461538461538,337.46153846153845,0,4.211538461538453,11.115384615384613,1
2825,540.0,280.92857142857144,0,-0.25,-3.017857142857139,1
2828,376.6666666666667,336.8888888888889,1,-28.333333333333314,5.888888888888914,1
2835,489.0,187.0,2,36.083333333333314,-2.0,1
2848,201.66666666666666,492.6666666666667,0,-84.83333333333334,49.91666666666667,1
2849,201.5,492.5,0,-84.875,49.875,1
2864,586.5,383.7142857142857,2,14.233333333333348,16.047619047619037,1
2865,586.5454545454545,383.72727272727275,2,14.23776223776224,16.03496503496507,1
2868,454.0,448.0,0,-21.75,38.75,1
2869,454.0,448.0,0,-21.75,38.75,1
2928,405.0,331.0,0,-34.0,9.5,1
2935,452.9166666666667,189.0,1,-48.628787878787875,-4.2727272727272805,1
2964,572.2666666666667,367.6666666666667,1,15.733333333333348,16.53333333333336,1
2965,572.3076923076923,367.6923076923077,1,15.76223776223776,16.69230769230768,1
2993,535.2,255.0,2,-4.184615384615313,-3.6153846153846416,1
2994,535.2,255.0,2,-4.184615384615313,-3.6153846153846416,1
3007,557.0,283.0,2,53.0,48.16666666666666,1
3035,501.54545454545456,193.27272727272728,2,-17.38787878787872,-56.52727272727273,1
3064,556.5333333333333,351.1333333333333,0,3.8833333333333258,14.533333333333331,1
3065,556.5454545454545,351.0,0,3.886363636363626,14.5,1
3093,539.3846153846154,258.61538461538464,1,-4.815384615384687,-3.8846153846153584,1
3094,539.3846153846154,258.61538461538464,1,-4.815384615384687,-3.8846153846153584,1
3107,504.0,234.83333333333334,1,-54.5,-43.66666666666666,1
3108,559.0,281.0,1,4.5,-3.0,1
3111,796.0,308.0,2,57.5,47.0,1
3112,796.0,308.0,2,57.5,47.0,1
3135,518.9333333333333,249.8,1,-1.7809523809523853,-6.199999999999989,1
3136,515.0,245.0,1,-6.5,-12.0,1
3156,490.6666666666667,218.66666666666666,2,27.33333333333337,34.0,1
3157,490.5,218.5,2,26.899999999999977,33.69999999999999,1
3185,528.8,305.5,2,3.1333333333333258,0.6111111111110858,1
3186,528.8571428571429,305.7142857142857,2,3.142857142857224,0.8571428571428896,1
3193,544.2,262.5,0,0.8000000000000114,-7.625,1
3194,544.2,262.5,0,0.8000000000000114,-7.625,1
3197,759.0,409.0,2,29.5,18.5,1
3207,558.5,278.5,0,4.375,-3.625,1
3211,738.5,261.0,1,55.0,46.0,1
3212,738.5,261.0,1,55.0,46.0,1
3235,520.7142857142857,256.0,0,-5.071428571428584,-9.25,1
3239,602.0,374.2,2,12.615384615384642,5.584615384615347,1
3240,602.0,374.22222222222223,2,12.5,5.822222222222251,1
3256,463.3333333333333,184.66666666666666,1,24.833333333333314,34.66666666666666,1
3257,463.6,184.8,1,25.100000000000023,34.80000000000001,1
3273,522.5,322.5,2,1.1666666666666288,-4.388888888888914,1
3274,522.5,322.5,2,1.125,-4.375,1
3285,525.6666666666666,304.8888888888889,1,2.7777777777777146,0.5555555555555998,1
3286,525.7142857142857,304.85714285714283,1,2.857142857142776,0.5714285714285552,1
3297,729.5,390.5,1,30.0,16.0,1
3311,683.5,215.0,0,35.625,-19.5,1
3312,683.5,215.0,0,35.625,-19.5,1
3322,561.5,311.5,2,5.0625,1.25,1
3339,589.3846153846154,368.61538461538464,1,13.884615384615358,5.115384615384642,1
3340,589.5,368.4,1,14.0,4.7999999999999545,1
3356,438.5,150.0,0,-25.625,-35.75,1
3357,438.5,150.0,0,-25.625,-35.75,1
3373,521.3333333333334,326.8888888888889,1,1.2083333333333712,-3.236111111111086,1
3374,521.375,326.875,1,1.375,-3.375,1
3385,522.8888888888889,304.3333333333333,0,18.33333333333337,-0.8888888888889142,1
3386,522.8571428571429,304.2857142857143,0,-4.535714285714278,2.8214285714285694,1
3397,699.5,374.5,0,39.625,20.375,1
3422,556.4375,310.25,1,3.2374999999999545,1.75,1
3439,575.5,363.5,0,8.625,17.625,1
3440,575.5,363.6,0,8.625,17.650000000000006,1
3453,80.61538461538461,402.61538461538464,2,-55.44017094017093,19.726495726495727,1
3454,80.6,402.6,2,-55.462500000000006,19.662500000000023,1
3473,520.125,330.125,0,-5.21875,9.28125,1
3474,520.0,330.25,0,-5.25,9.3125,1
3485,504.55555555555554,305.22222222222223,2,-30.171717171717205,148.6767676767677,1
3512,102.83333333333333,485.1666666666667,1,-51.000000000000014,45.0,1
3513,102.83333333333333,485.1666666666667,1,-50.66666666666667,44.916666666666686,1
3516,385.5,468.5,2,-18.69999999999999,26.0,1
3517,385.61538461538464,468.61538461538464,2,-18.38461538461536,26.11538461538464,1
3522,553.2,308.5,0,3.0500000000000114,3.875,1
3553,136.05555555555554,382.8888888888889,1,-52.65873015873018,26.388888888888914,1
3554,136.0625,382.9375,1,-52.60416666666666,26.4375,1
3585,534.7272727272727,156.54545454545453,2,5.427272727272793,-2.804545454545462,1
3586,545.2857142857143,111.21428571428571,2,-5.414285714285711,45.514285714285705,1
3599,76.875,176.875,1,-112.41071428571428,11.875,1
3600,76.875,176.875,1,-112.41071428571428,11.875,1
3612,153.83333333333334,440.1666666666667,0,-96.79166666666666,36.79166666666667,1
3613,153.5,440.25,0,-96.875,36.8125,1
3616,404.2,442.5,1,-18.30000000000001,26.0,1
3617,404.0,442.5,1,-18.61538461538464,26.11538461538464,1
3626,524.8888888888889,285.6666666666667,2,3.013888888888914,2.5416666666666856,1
3627,524.8888888888889,285.6666666666667,2,3.0,2.3333333333333712,1
3653,188.71428571428572,356.5,0,-88.07142857142857,15.875,1
3654,188.66666666666666,356.5,0,-88.08333333333334,15.875,1
3685,529.3,159.35,1,-12.033333333333417,62.46111111111111,1
3686,550.7,65.7,1,9.533333333333417,-31.299999999999997,1
3699,189.28571428571428,165.0,0,-87.92857142857143,-32.0,1
3700,189.28571428571428,165.0,0,-87.92857142857143,-32.0,1
3716,422.5,416.5,0,-29.625,30.875,1
3717,422.61538461538464,416.38461538461536,0,-29.59615384615384,30.84615384615384,1
3726,521.875,283.125,1,3.0416666666666288,1.9583333333333144,1
3727,521.8888888888889,283.3333333333333,1,3.055555555555543,2.1666666666666288,1
3785,541.3333333333334,96.88888888888889,0,0.08333333333334281,-49.02777777777778,1
3786,541.1666666666666,97.0,0,0.04166666666665719,-49.0,1
3806,339.6666666666667,213.33333333333334,2,-23.833333333333314,8.833333333333343,1
3826,518.8333333333334,281.1666666666667,0,-5.541666666666657,-2.9583333333333286,1
3827,518.8333333333334,281.1666666666667,0,-5.541666666666657,-2.9583333333333286,1
3843,197.0,329.0,2,-37.888888888888886,7.666666666666686,1
3844,196.75,328.75,2,-38.10714285714286,7.464285714285722,1
3893,481.125,289.875,2,-56.757352941176464,-75.65441176470586,1
3906,363.5,204.5,1,-25.0,10.0,1
3939,935.1666666666666,307.8333333333333,2,6.452380952380963,48.833333333333314,1
3943,234.88888888888889,321.3333333333333,1,-39.111111111111114,10.533333333333303,1
3944,234.85714285714286,321.2857142857143,1,-39.285714285714306,10.428571428571445,1
3947,387.1666666666667,497.1666666666667,0,-38.45833333333333,51.04166666666667,1
3967,886.2777777777778,258.1111111111111,2,43.77777777777783,2.3333333333333144,1
3984,561.8,360.5,2,4.7999999999999545,2.5,1
3985,561.7777777777778,360.44444444444446,2,4.777777777777828,2.444444444444457,1
3992,516.875,262.125,2,1.875,1.625,1
3993,537.8823529411765,365.52941176470586,1,38.382352941176464,83.02941176470586,1
4005,806.0,471.8,2,30.61538461538464,23.18461538461537,1
4006,388.5,194.5,0,-38.125,-24.625,1
4032,562.6363636363636,310.45454545454544,2,0.636363636363626,-0.04545454545456096,1
4039,928.7142857142857,259.0,1,7.114285714285643,43.19999999999999,1
4043,274.0,310.8,0,-66.75,4.450000000000003,1
4044,274.14285714285717,310.85714285714283,0,-66.71428571428571,4.464285714285708,1
4061,517.125,253.125,2,3.625,-1.0,1
4062,517.1428571428571,253.14285714285714,2,3.857142857142776,-0.8571428571428612,1
4067,842.5,255.77777777777777,1,49.71052631578948,-1.5906432748537895,1
4084,557.0,358.0,1,4.380952380952408,2.0952380952380736,1
4085,557.0,358.0,1,4.3125,2.1875,1
4092,515.0,260.5,1,1.1111111111110858,1.8333333333333144,1
4093,499.5,282.5,0,-10.375,-2.625,1
4105,775.3846153846154,448.61538461538464,1,30.769230769230717,16.0,1
4132,562.0,310.5,1,0.0,-1.2142857142857224,1
4133,562.0,311.0,1,5.25,4.5,1
4139,921.6,215.8,0,95.15,-19.299999999999997,1
4161,513.5,254.125,1,3.388888888888914,-1.2083333333333428,1
4162,513.2857142857143,254.0,1,3.1607142857143344,-1.375,1
4167,792.7894736842105,257.36842105263156,0,62.94736842105263,-8.90789473684211,1
4184,552.6190476190476,355.9047619047619,0,2.904761904761898,15.726190476190482,1
4185,552.6875,355.8125,0,2.921875,15.703125,1
4192,513.8888888888889,258.6666666666667,0,-6.7777777777777715,-8.583333333333329,1
4205,744.6153846153846,432.61538461538464,0,50.90384615384616,34.90384615384616,1
4227,889.6,497.8,2,28.885714285714357,70.80000000000001,1
4228,889.6,497.8,2,28.885714285714357,70.80000000000001,1
4232,562.0,311.7142857142857,0,5.25,4.678571428571431,1
4245,320.3636363636364,123.54545454545455,0,-55.15909090909091,-42.36363636363636,1
4246,320.3636363636364,123.54545454545455,0,-55.15909090909091,-42.36363636363636,1
4261,510.1111111111111,255.33333333333334,0,-7.7222222222222285,-9.416666666666664,1
4262,510.125,255.375,0,-7.71875,-9.40625,1
4327,860.7142857142857,427.0,1,30.114285714285643,65.19999999999999,1
4328,860.7142857142857,427.0,1,30.114285714285643,65.19999999999999,1
4330,592.0,245.0,2,11.5,28.5,1
4331,592.1428571428571,245.14285714285714,2,11.64285714285711,28.64285714285714,1
4394,564.75,262.6666666666667,2,2.4642857142856656,-0.3333333333333144,1
4395,564.75,262.6666666666667,2,2.625,-0.4583333333333144,1
4427,830.6,361.8,0,72.4,17.200000000000003,1
4428,830.6,361.8,0,72.4,17.200000000000003,1
4430,580.5,216.5,1,9.785714285714334,28.5,1
4431,580.5,216.5,1,9.666666666666629,28.666666666666657,1
4446,515.5,282.0,2,1.863636363636374,0.45454545454543904,1
4447,515.5384615384615,281.9230769230769,2,1.7884615384615472,0.4230769230769056,1
4494,562.2857142857143,263.0,1,2.2857142857143344,-1.5,1
4495,562.125,263.125,1,2.013888888888914,-1.2083333333333144,1
4498,518.5,277.5,2,-0.5,1.5,1
4530,570.7142857142857,188.0,0,7.428571428571416,-26.25,1
4531,570.8333333333334,187.83333333333334,0,7.458333333333343,-26.291666666666664,1
4542,498.6363636363636,326.54545454545456,2,1.5696969696969632,2.412121212121235,1
4546,513.6363636363636,281.54545454545456,1,1.4545454545454959,0.7272727272727479,1
4547,513.75,281.5,1,1.4642857142856656,0.7857142857142776,1
4594,560.0,264.5,0,4.75,-7.125,1
4595,560.1111111111111,264.3333333333333,0,4.7777777777777715,-7.166666666666671,1
4598,519.0,276.0,1,0.25,1.6666666666666856,1
4642,497.06666666666666,324.1333333333333,1,1.0666666666666629,2.3333333333333144,1
4646,512.1818181818181,280.8181818181818,0,-7.2045454545454675,-3.0454545454545467,1
4647,512.2857142857143,280.7142857142857,0,-7.178571428571416,-3.0714285714285694,1
4698,518.75,274.3333333333333,0,-5.5625,-4.666666666666671,1
4716,526.75,250.66666666666666,2,-3.5,-11.666666666666657,1
4717,526.8461538461538,250.53846153846155,2,-3.538461538461547,-11.846153846153811,1
4742,496.0,321.8,0,-11.25,7.200000000000003,1
4766,928.5,136.5,2,55.0,26.5,1
4786,633.5,341.5,2,13.375,11.625,1
4787,633.5,341.5,2,13.375,11.625,1
4791,402.0,453.75,2,-34.75,40.1875,1
4792,402.0,453.75,2,-34.75,40.1875,1
4800,845.0,312.0,2,40.0,5.0,1
